ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-698,Source2,3,2016-03-17 08:51:23,2016-03-17 09:51:23,39.733723,-84.204971,,,0.01,Accident on I-75 Northbound at Exit 51 Edwin C Moses Blvd.,I-75 N,Dayton,Montgomery,OH,45417,US,US/Eastern,KDAY,2016-03-17 08:56:00,46.9,,59.0,29.93,10.0,WSW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-699,Source2,2,2016-03-17 08:50:37,2016-03-17 09:50:37,39.74773,-84.172325,,,0.01,Accident on Wayne Ave at Wyoming St.,Wayne Ave,Dayton,Montgomery,OH,45410-1427,US,US/Eastern,KFFO,2016-03-17 08:58:00,45.5,41.3,71.0,29.94,10.0,SW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-700,Source2,2,2016-03-17 08:58:06,2016-03-17 09:58:06,39.740417,-84.186539,,,0.01,Accident on Stewart St at OH-48 Main St.,S Main St,Dayton,Montgomery,OH,45409,US,US/Eastern,KFFO,2016-03-17 08:58:00,45.5,41.3,71.0,29.94,10.0,SW,8.1,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-701,Source2,2,2016-03-17 09:08:21,2016-03-17 09:38:21,39.625694,-84.200005,,,0.01,Accident on Lyons Rd at Yankee St.,Lyons Rd,Dayton,Montgomery,OH,45458-1881,US,US/Eastern,KMGY,2016-03-17 08:53:00,48.0,,52.0,29.92,10.0,SW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-702,Source2,2,2016-03-17 09:30:29,2016-03-17 10:00:29,39.785046,-84.236137,,,0.0,Accident on Victoria Ave at Colonial Village Ln.,Victoria Ave,Dayton,Montgomery,OH,45406-2741,US,US/Eastern,KDAY,2016-03-17 09:56:00,50.0,,50.0,29.94,10.0,West,18.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-703,Source2,2,2016-03-17 11:10:37,2016-03-17 11:40:37,39.749626,-84.178291,,,0.0,Accident on Perrine St near Johnson St.,Johnson St,Dayton,Montgomery,OH,45410-1345,US,US/Eastern,KFFO,2016-03-17 10:58:00,55.0,,40.0,29.94,10.0,WSW,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-704,Source2,2,2016-03-17 11:10:37,2016-03-17 13:29:20,39.783344,-84.253738,,,0.0,Accident on Kings Hwy at Gettysburg Ave.,Kings Hwy,Dayton,Montgomery,OH,45406-3526,US,US/Eastern,KDAY,2016-03-17 10:56:00,54.0,,43.0,29.94,10.0,West,16.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-705,Source2,2,2016-03-17 11:10:37,2016-03-17 13:29:20,39.820084,-84.16755699999999,,,0.01,Accident on Wagner Ford Rd at Needmore Rd.,Wagner Ford Rd,Dayton,Montgomery,OH,45414,US,US/Eastern,KDAY,2016-03-17 10:56:00,54.0,,43.0,29.94,10.0,West,16.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-706,Source2,2,2016-03-17 11:10:37,2016-03-17 13:44:20,39.739201,-84.230324,,,0.0,Accident on Weaver St at Dennison Ave.,Dennison Ave,Dayton,Montgomery,OH,45417-4503,US,US/Eastern,KDAY,2016-03-17 10:56:00,54.0,,43.0,29.94,10.0,West,16.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-707,Source2,2,2016-03-17 11:10:37,2016-03-17 13:59:20,39.790916,-84.235085,,,0.01,Accident on Philadelphia Dr at Hillcrest Ave.,Philadelphia Dr,Dayton,Montgomery,OH,45406,US,US/Eastern,KDAY,2016-03-17 10:56:00,54.0,,43.0,29.94,10.0,West,16.1,,Partly Cloudy,True,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-708,Source2,2,2016-03-17 14:50:41,2016-03-17 15:20:41,39.80933,-84.235146,,,0.0,Accident on Hornwood Dr at Philadelphia Dr.,Philadelphia Dr,Dayton,Montgomery,OH,45405-1955,US,US/Eastern,KDAY,2016-03-17 14:56:00,55.0,,31.0,29.92,10.0,West,21.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-709,Source2,3,2016-03-17 17:28:00,2016-03-17 21:00:00,39.904540999999995,-83.02684,,,0.01,Left lane blocked due to accident on I-71 Southbound at Exit 104 OH-104 Frank Rd.,I-71 S,Grove City,Franklin,OH,43123,US,US/Eastern,KTZR,2016-03-17 17:50:00,57.2,,31.0,29.89,10.0,WSW,16.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-710,Source2,3,2016-03-17 20:18:00,2016-03-17 23:00:00,39.982506,-82.98451999999997,,,0.01,Right lane blocked due to accident on I-71 Innerbelt Northbound at Exit 108B I-670.,North Fwy N,Columbus,Franklin,OH,43201,US,US/Eastern,KCMH,2016-03-17 19:51:00,52.0,,34.0,29.92,10.0,WNW,11.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-711,Source2,2,2016-03-18 04:02:41,2016-03-18 04:32:41,39.75777100000001,-84.142036,,,0.0,Accident on Huffman Ave at Gondert Ave.,Huffman Ave,Dayton,Montgomery,OH,45403-3018,US,US/Eastern,KFFO,2016-03-18 03:58:00,38.3,,72.0,29.98,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-712,Source2,2,2016-03-18 06:48:10,2016-03-18 07:18:10,39.736004,-84.14344799999998,,,0.0,Accident on Rosemont Blvd at Woodbine Ave.,Rosemont Blvd,Dayton,Montgomery,OH,45420-2538,US,US/Eastern,KFFO,2016-03-18 06:58:00,39.7,37.6,72.0,30.0,10.0,SSE,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-713,Source2,2,2016-03-18 07:10:13,2016-03-18 07:40:13,39.59872100000001,-84.161491,,,0.01,Accident on OH-48 Dayton Lebanon Pike at Nutt Rd / Hibberd Dr.,Dayton Lebanon Pike,Dayton,Montgomery,OH,45458-5139,US,US/Eastern,KMGY,2016-03-18 06:53:00,37.0,34.5,70.0,30.0,10.0,South,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-714,Source2,2,2016-03-18 09:09:35,2016-03-18 09:39:35,39.74004,-84.194923,,,0.01,Accident on Edwin C Moses Blvd at Stewart St.,W Stewart St,Dayton,Montgomery,OH,45417,US,US/Eastern,KDAY,2016-03-18 08:56:00,46.0,41.0,51.0,30.02,10.0,West,10.4,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-715,Source2,2,2016-03-18 10:55:02,2016-03-18 11:25:02,39.77626,-84.243752,,,0.01,Accident on Cornell Dr at Wesleyan Rd.,Wesleyan Rd,Dayton,Montgomery,OH,45406-4250,US,US/Eastern,KDAY,2016-03-18 10:56:00,50.0,,38.0,30.06,10.0,WNW,12.7,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-716,Source2,2,2016-03-18 11:10:12,2016-03-18 11:40:12,39.62394000000001,-84.194153,,,0.0,Accident on Washington Village Dr at Woodgrove Dr.,Washington Village Dr,Dayton,Montgomery,OH,45458-1843,US,US/Eastern,KMGY,2016-03-18 10:53:00,50.0,,44.0,30.05,10.0,NNW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-717,Source2,2,2016-03-18 11:44:25,2016-03-18 12:14:25,39.73232700000001,-84.163055,,,0.0,Accident on Firwood Dr at Irving Ave.,Irving Ave,Dayton,Montgomery,OH,45419-4138,US,US/Eastern,KMGY,2016-03-18 11:53:00,51.1,,35.0,30.06,10.0,NW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-718,Source2,2,2016-03-18 11:44:25,2016-03-18 12:57:34,39.772064,-84.253517,,,0.01,Accident on Gettysburg Ave at James H McGee Blvd.,N James H McGee Blvd,Dayton,Montgomery,OH,45417,US,US/Eastern,KDAY,2016-03-18 11:56:00,52.0,,32.0,30.07,10.0,WNW,15.0,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-719,Source2,2,2016-03-18 13:27:13,2016-03-18 13:57:13,39.772064,-84.253517,,,0.01,Accident on Gettysburg Ave at James H McGee Blvd.,N James H McGee Blvd,Dayton,Montgomery,OH,45417,US,US/Eastern,KDAY,2016-03-18 13:56:00,55.0,,30.0,30.06,10.0,WNW,17.3,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-720,Source2,3,2016-03-18 13:52:00,2016-03-18 14:44:00,40.263664,-82.927452,,,0.01,Entry ramp closed due to emergency repairs on I-71 Northbound at Exit 131 US-36 State Route 37. Detour in operation.,I-71 N,Sunbury,Delaware,OH,43074,US,US/Eastern,KDLZ,2016-03-18 13:59:00,53.6,,26.0,30.02,10.0,West,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-721,Source2,2,2016-03-18 14:16:10,2016-03-18 14:46:10,39.658939,-84.223244,,,0.01,Accident on OH-741 Springboro Pike at Carnation Rd.,Carnation Rd,Dayton,Montgomery,OH,45449-3053,US,US/Eastern,KMGY,2016-03-18 13:53:00,55.9,,26.0,30.06,10.0,WNW,17.3,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-722,Source2,2,2016-03-18 14:38:06,2016-03-18 15:08:06,39.67889,-84.221413,,,0.0,Accident on Cobblegate Blvd at OH-741 Springboro Pike.,Lindbergh Blvd,Dayton,Montgomery,OH,45449-2735,US,US/Eastern,KMGY,2016-03-18 14:53:00,57.0,,23.0,30.04,10.0,West,17.3,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-723,Source2,2,2016-03-18 14:39:06,2016-03-18 15:09:06,39.749786,-84.199493,,,0.01,Accident on Edwin C Moses Blvd at Washington St.,S Edwin C Moses Blvd,Dayton,Montgomery,OH,45402-8430,US,US/Eastern,KFFO,2016-03-18 14:51:00,55.4,,25.0,30.04,10.0,WNW,19.6,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-724,Source2,2,2016-03-18 16:16:49,2016-03-18 16:46:49,39.745384,-84.183006,,,0.01,Accident on Brown St at Wyoming St.,Brown St,Dayton,Montgomery,OH,45409-2940,US,US/Eastern,KFFO,2016-03-18 15:58:00,55.8,,25.0,30.04,10.0,WNW,15.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-725,Source2,2,2016-03-18 16:36:53,2016-03-18 17:06:53,39.625694,-84.200005,,,0.01,Accident on Lyons Rd at Yankee St.,Lyons Rd,Dayton,Montgomery,OH,45458-1881,US,US/Eastern,KMGY,2016-03-18 16:53:00,55.9,,21.0,30.02,10.0,WNW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-726,Source2,3,2016-03-18 16:59:00,2016-03-18 21:00:00,40.120651,-82.973045,,,0.01,Right lane blocked due to accident on I-71 Southbound at Exits 119 119A 119B I-270 Outerbelt.,North Fwy S,Westerville,Franklin,OH,43081,US,US/Eastern,KCMH,2016-03-18 16:51:00,53.1,,26.0,30.01,10.0,NW,18.4,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-727,Source2,3,2016-03-18 17:44:00,2016-03-18 23:59:00,41.128685,-81.652153,,,0.01,Right lane blocked due to accident on I-77 Northbound at Exit 136 OH-21.,I-77 N,Akron,Summit,OH,44321,US,US/Eastern,KAKR,2016-03-18 17:54:00,48.9,,39.0,30.0,10.0,North,16.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-728,Source2,2,2016-03-18 18:15:34,2016-03-18 19:00:34,39.959805,-83.370483,,,0.01,Accident on US-42 US Highway 42 at US-42 US Highway 42.,US Highway 42 NE,London,Madison,OH,43140-9596,US,US/Eastern,KTZR,2016-03-18 17:50:00,51.8,,35.0,30.02,10.0,WNW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-729,Source2,3,2016-06-21 10:34:40,2016-06-21 11:04:40,38.0853,-122.233017,,,0.0,Right hand shoulder blocked due to accident on I-80 Westbound at Magazine St.,Magazine St,Vallejo,Solano,CA,94591,US,US/Pacific,KAPC,2016-06-21 10:54:00,75.0,,48.0,30.0,10.0,Variable,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-730,Source2,3,2016-06-21 10:30:16,2016-06-21 11:16:39,37.631813,-122.084167,,,0.0,Accident on I-880 Northbound at Exit 26 Tennyson Rd.,I-880 N,Hayward,Alameda,CA,94544,US,US/Pacific,KHWD,2016-06-21 10:54:00,75.0,,48.0,30.06,10.0,WSW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-731,Source2,2,2016-06-21 10:49:14,2016-06-21 11:19:14,37.896564,-122.070717,,,0.0,Right lane blocked due to accident on CA-24 Westbound at I-680.,I-680 N,Walnut Creek,Contra Costa,CA,94595,US,US/Pacific,KCCR,2016-06-21 10:53:00,82.9,,31.0,29.97,10.0,NNW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-732,Source2,3,2016-06-21 10:41:42,2016-06-21 11:11:42,37.334255,-122.032471,,,0.0,#4 &amp; HOV lane blocked due to accident on I-280 Northbound before Exit 11 De Anza Blvd.,N De Anza Blvd,Cupertino,Santa Clara,CA,95014,US,US/Pacific,KNUQ,2016-06-21 10:56:00,75.9,,48.0,30.04,10.0,NNE,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-733,Source2,2,2016-06-21 10:16:26,2016-06-21 11:04:16,37.250729,-121.910713,,,0.0,Right hand shoulder blocked due to accident on CA-85 Northbound at Exit 8 Camden Ave.,Norman Y Mineta Hwy,San Jose,Santa Clara,CA,95118,US,US/Pacific,KRHV,2016-06-21 09:50:00,75.2,,41.0,30.06,10.0,Variable,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-734,Source2,3,2016-06-21 10:31:06,2016-06-21 11:16:26,37.701584,-121.906929,,,0.0,Accident on I-580 Westbound near I-580 Exit 45 / Dougherty Rd.,I-580 E,Pleasanton,Alameda,CA,94588,US,US/Pacific,KLVK,2016-06-21 10:53:00,82.9,,24.0,30.0,10.0,Variable,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-735,Source2,3,2016-06-21 10:17:17,2016-06-21 11:03:50,37.328312,-121.871811,,,0.0,#1 lane blocked due to accident on I-280 Southbound at 10th St.,I-280 S,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,2016-06-21 09:53:00,73.0,,53.0,30.04,10.0,Variable,4.6,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-736,Source2,3,2016-06-21 10:51:31,2016-06-21 11:21:31,37.719162,-122.448273,,,0.0,Accident on I-280 Northbound at Geneva Ave.,John F Foran Fwy,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2016-06-21 10:56:00,71.1,,55.0,30.04,10.0,NE,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-737,Source2,2,2016-06-21 10:56:00,2016-06-21 11:26:00,37.868114,-122.19593,,,0.0,Right hand shoulder blocked due to accident on CA-24 Westbound near Wilder Rd.,CA-24 W,Orinda,Contra Costa,CA,94563,US,US/Pacific,KCCR,2016-06-21 10:53:00,82.9,,31.0,29.97,10.0,NNW,4.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-738,Source2,3,2016-06-21 10:57:01,2016-06-21 11:27:01,37.700951,-121.80175,,,0.0,Left lane blocked due to accident on I-580 Westbound at Exit 51 Isabel Ave.,Isabel Ave,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-06-21 10:53:00,82.9,,24.0,30.0,10.0,Variable,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-739,Source2,2,2016-06-21 11:02:59,2016-06-21 11:32:59,38.321342,-122.713707,,,0.0,Right hand shoulder blocked due to accident on US-101 Northbound at Exit 481A Sierra Ave.,W Sierra Ave,Cotati,Sonoma,CA,94931,US,US/Pacific,KO69,2016-06-21 10:55:00,80.6,,39.0,30.04,10.0,WNW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-740,Source2,2,2016-06-21 11:06:50,2016-06-21 11:36:50,38.005135,-122.037445,,,0.0,Accident on CA-4 Westbound at CA-242.,CA-4 E,Concord,Contra Costa,CA,94520,US,US/Pacific,KCCR,2016-06-21 10:53:00,82.9,,31.0,29.97,10.0,NNW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-741,Source2,3,2016-06-21 11:11:50,2016-06-21 11:41:50,37.70071400000001,-121.773895,,,0.0,#4 &amp; #5 lane blocked due to accident on I-580 Westbound at County Hwy-J2 Livermore Ave.,N Livermore Ave,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-06-21 10:53:00,82.9,,24.0,30.0,10.0,Variable,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-742,Source2,2,2016-06-21 11:13:06,2016-06-21 11:43:06,37.395771,-122.012772,,,0.0,#1 lane blocked due to accident on US-101 Northbound before Fair Oaks Ave.,US-101 N,Sunnyvale,Santa Clara,CA,94085,US,US/Pacific,KNUQ,2016-06-21 10:56:00,75.9,,48.0,30.04,10.0,NNE,4.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-743,Source2,3,2016-06-21 11:19:24,2016-06-21 11:49:24,37.701576,-121.872177,,,0.0,#2 lane blocked due to accident on I-580 Westbound at Exit 47 / Tassajara Rd.,Tassajara Rd,Dublin,Alameda,CA,94568,US,US/Pacific,KLVK,2016-06-21 10:53:00,82.9,,24.0,30.0,10.0,Variable,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-744,Source2,2,2016-06-21 11:16:14,2016-06-21 12:01:14,38.481682,-121.408768,,,0.0,#1 lane blocked due to accident on Power Inn Rd Northbound at Gerber Rd.,Gerber Rd,Sacramento,Sacramento,CA,95828,US,US/Pacific,KSAC,2016-06-21 10:53:00,86.0,,26.0,30.0,10.0,NNW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-745,Source2,3,2016-06-21 11:16:55,2016-06-21 12:01:55,38.682713,-121.33628799999998,,,0.0,Multi-vehicle accident on I-80 Westbound at Exit 98 County Hwy-E14 Greenback Ln. On the median.,I-80 E,Sacramento,Sacramento,CA,95841,US,US/Pacific,KMCC,2016-06-21 11:15:00,86.0,,20.0,30.01,10.0,NW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-746,Source2,2,2016-06-21 11:20:47,2016-06-21 11:50:47,37.391258,-121.995895,,,0.0,Accident on US-101 Northbound at Exit 394 / County Hwy-G2 Lawrence Expy.,Lawrence Expy,Sunnyvale,Santa Clara,CA,94085,US,US/Pacific,KNUQ,2016-06-21 10:56:00,75.9,,48.0,30.04,10.0,NNE,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-747,Source2,2,2016-06-21 11:37:40,2016-06-21 12:07:40,37.775215,-122.220863,,,0.0,Accident a school bus involved on 37th Ave near International Blvd.,37th Ave,Oakland,Alameda,CA,94601-3438,US,US/Pacific,KOAK,2016-06-21 11:53:00,73.9,,50.0,30.03,10.0,West,8.1,,Partly Cloudy,True,False,True,True,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-748,Source2,2,2016-06-21 11:33:06,2016-06-21 12:03:06,37.418728,-121.970436,,,0.0,Right hand shoulder blocked due to accident on CA-237 Westbound near Exit 6 Great America Pkwy.,CA-237 W,Alviso,Santa Clara,CA,95002,US,US/Pacific,KNUQ,2016-06-21 11:56:00,82.0,,29.0,30.03,10.0,Variable,5.8,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-749,Source2,3,2016-06-21 11:30:58,2016-06-21 12:00:58,37.38237,-121.904358,,,0.0,#2 lane blocked due to accident on I-880 Southbound at Exit 5 / Brokaw Rd.,E Brokaw Rd,San Jose,Santa Clara,CA,95131-2310,US,US/Pacific,KSJC,2016-06-21 11:53:00,84.0,,27.0,30.01,10.0,NW,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-750,Source2,3,2016-06-21 11:34:23,2016-06-21 12:04:23,37.701363,-121.849533,,,0.0,Accident on I-580 Westbound at Exit 48 / El Charro Rd.,Fallon Rd,Pleasanton,Alameda,CA,94588,US,US/Pacific,KLVK,2016-06-21 11:53:00,88.0,,19.0,29.99,10.0,South,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-751,Source2,2,2016-06-21 11:36:40,2016-06-21 12:06:40,37.131519,-121.633308,,,0.0,Accident on US-101 Northbound at Exit 366 Dunne Ave.,S Valley Fwy N,Morgan Hill,Santa Clara,CA,95037,US,US/Pacific,KE16,2016-06-21 11:35:00,86.0,,20.0,30.02,10.0,NW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-752,Source2,2,2016-06-21 11:40:35,2016-06-21 12:10:35,38.303768,-122.708183,,,0.0,Right hand shoulder blocked due to accident on US-101 Northbound at Exit 479 Railroad Ave.,US-101 N,Petaluma,Sonoma,CA,94952,US,US/Pacific,KO69,2016-06-21 11:35:00,82.4,,37.0,30.04,10.0,WNW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-753,Source2,3,2016-06-21 11:38:59,2016-06-21 12:08:59,38.026699,-122.113785,,,0.0,Accident on I-680 Northbound at Toll Plaza.,I-680 N,Martinez,Contra Costa,CA,94553,US,US/Pacific,KCCR,2016-06-21 11:53:00,88.0,,25.0,29.96,10.0,NNW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-754,Source2,2,2016-06-21 11:56:59,2016-06-21 12:26:59,38.220692,-122.607536,,,0.0,Right hand shoulder blocked due to accident on US-101 Southbound after Exit 472A Kastania Rd.,Kastania Rd,Petaluma,Sonoma,CA,94952,US,US/Pacific,KO69,2016-06-21 11:55:00,84.2,,37.0,30.03,10.0,NW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-755,Source2,2,2016-06-21 11:52:03,2016-06-21 12:22:03,37.613815,-122.396652,,,0.0,#2 lane blocked due to accident on US-101 Northbound at Exit 422 McDonnell Rd.,US-101 N,Millbrae,San Mateo,CA,94030,US,US/Pacific,KSFO,2016-06-21 11:56:00,75.9,,38.0,30.03,10.0,WNW,12.7,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
